MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY,ADDRESS
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Alabang Town Center Activity Center,ab6fb13d-2fb9-4e7b-aba6-8f101a63026b,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Cash & Carry Makati,c0c5af27-c9d8-463e-9dbc-13ade1da1711,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Glorietta 4,3247d01b-f306-4b70-af0e-8dcf9aab3fd4,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Market Market,51528db7-51d4-4e15-b16c-dde4f681e779,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Robinsons Ermita,9e855a8b-395f-4f55-824c-ef3c4c4a46d3,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Robinsons Magnolia,95bb4fc0-1e32-4e6b-936e-0d334b85853c,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Shangrila Plaza,66e2deea-17b3-47a2-91ea-b0c37f3256ff,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Pasig,033cc82b-ba9d-438f-9830-3746b92815a2,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Fairview,fb6e7945-67cb-46f3-994f-eddceb152c1f,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM San Lazaro,9e9b302e-c138-4169-85ef-193b8fd0bef4,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Southmall,45183dc5-71b9-42c4-bf4c-839d1565c1a9,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Sucat,104b0e94-9ff4-44a6-8c79-c90fa0aee55f,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Sta Lucia Mall,809f44eb-be96-4242-989f-39ad2d441115,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's The Podium Mall,e2804677-b9a8-44bd-b581-fe4ce185f4d7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's UP Town Center,c4f62e3d-3769-44f2-9494-7b84d7ea8c95,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Unimart Capitol Commons,e25282c4-7c4f-4e58-a2eb-32c0af0c1aa7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Megamall,3f1d585a-4859-47a0-90e5-8908d820d284,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM North EDSA Annex,1de00e1c-a750-46bf-af2e-e88dad435256,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Mall of Asia,eb21b6b5-fafc-461b-8944-8590330d5c58,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Waltermart Makati,110f3d1b-2878-4b29-ab2d-0cf86001f215,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Paseo Center,d9aa1779-0cc0-4a2b-9579-6b73f9b4fa77,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Greenbelt 1,20445177-40d0-46ab-9a3a-a40e143ea09d,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Makati,468db828-2492-4b8d-80c0-19c2083ceabd,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Powerplant Mall,6741636f-dccd-4222-827f-4ff2dc26f46a,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Marikina,8bbbd8a8-5129-4e40-a6b8-dcdc4fc2c1b1,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Ayala Feliz,2b50c30c-0495-4d9e-b468-3d461cce62d4,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Robinsons Antipolo,8bcde404-3100-419b-9f6e-7d8739b48e8f,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Gateway,42463b94-07de-495d-aeb4-9b5e6858cfe5,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM North EDSA City Center,8efaceea-9549-4d89-bde1-e35977fb1841,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Trinoma Cinema,a77b3088-bc7c-471a-9ba9-d1466de07696,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Waltermart North EDSA,20989cf0-58ce-40ea-876a-ad4174d08fd4,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Fishermall QC,fbbdf683-b7ad-4991-96f3-4e5c3b987b0e,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Grand Central,a2d2e1d4-8ff8-47ce-b716-eaa0e7d514f6,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Fishermall Malabon,a8d4b353-f8d3-42a1-94a6-6534360f26fc,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Robinsons Galleria,643dab5c-5b80-4dea-9d3b-36011315b85f,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Shangri-La,9cb22457-23ba-4410-a5c5-c9829ab697e9,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Greenhills,df441354-524b-4803-8707-276ac4dd7292,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Aura,b25f546a-254a-490d-8da6-5a8daff0bef5,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Uptown BGC,857bdc89-bd2a-4411-88a2-13e823d61ad7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Venice Grand Canal Mall,5ce09b25-7926-4bb6-a89f-d04d11402b8a,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Manila,f4c94dad-4c86-4908-9c4b-97bd6dfd3672,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Ayala Manila Bay,69379ec7-356f-448e-8145-50667367d306,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Festival Mall,60f0eb23-ea11-40bd-9ab7-c6fd36327e74,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM BF Parañaque,aa003e7b-8ed8-45b9-87b5-1ee2851fe4c9,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Bicutan,37e1cc80-586a-4f74-a659-7d702fc3874e,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's PITX,e37304f9-c2ec-4735-bf87-51022ef90103,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Robinsons Metro East,54f3c144-b7eb-4a18-a890-50c0e8494e18,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Mall of Asia Arena,311ac227-e5a0-4069-b22b-d4515fc2c4b4,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's District Mall Imus,043ce240-2b17-4770-a9c0-5aa4c3cda635,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Dasmarinas,08917aca-6e00-475b-99da-3af8ef6303b3,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Calamba,0fd7abb7-f0e0-416a-9e0c-f717401d42a6,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Bacoor,0727af1e-913a-4988-922e-1e4f633e6956,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Tanza,c835dc51-5c73-4498-bb4e-5b9642a5aab1,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Tanza,ee9ff63a-ca7e-4204-8666-6bf54a7d82b7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Lipa,3f306830-d5d5-4889-9866-2361e686b994,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Trece,5a6c65b8-5956-4b87-a082-6ed8cf26e9e7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Caltex SLEX (Food Trailer),f7603eb4-2ef4-4d15-9430-e7dfe06a92c9,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Southwoods Mall,0759ee61-a383-4e31-8fdc-00c49d333f11,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Sta Rosa,14c0564c-ded9-4de4-b87b-d7f7a56fa877,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Rob. Galleria South,59708ab5-ef72-444c-9e4a-a0a67eba649e,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Shell SLEX Mamplasan,74e1a5cf-76ff-463c-95f2-ce2c832e49b1,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Clark,3a321219-2cfe-463b-85b5-e219cc2dc424,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Ecoland,62d2d5e6-4e2d-41a7-a83e-ef95aed110e2,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Lanang,a6223093-e1c0-4b03-b7d4-4986e65d3edf,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Baguio,bab68770-2272-41db-a3d2-1975da3ca0b6,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Pampanga,5220cc8e-26bf-43ad-84a9-bc26e74515a7,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Telebastagan,b9e37f48-a44d-4de1-9216-c998e1d6df5b,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Marilao,4407ddd7-2e08-48a7-84f0-45af333a8740,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Shell NLEX Balagtas,b4861ad3-cf22-4627-9ba1-6c8672674256,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Olongapo Central,21a980cc-aefd-4438-92fc-72acf7b7c8f2,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Olongapo Downtown,e12f9684-0684-44f2-b1c2-f57e65ecd9e6,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Sto Tomas,c40e8c52-94f2-44e4-b690-36b407e686a0,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Ayala Vermosa,2f57acc7-c392-4951-82a9-14e06e405559,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's One Ayala,ae640c9f-18f7-4f6c-ad10-90bc3ff4400c,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's Greenhills East Wing,f96405a3-7bd3-4c0f-9b9e-ed9ebbb2b532,Pretiolas Philippines Inc.,NO OSC
Auntie Anne's,62f0f17f-4039-4993-8e64-84b03910c005,Auntie Anne's SM Fairview 2,8d2abacb-6d8a-4d21-8f56-a94e371e308c,Pretiolas Philippines Inc.,NO OSC
Kraver's Canteen,#N/A,Kraver's Canteen Kapitolyo,363ed33f-ab70-4e9b-8240-028f036f28f1,#N/A,NO OSC
Kraver's Canteen,#N/A,Kraver's Canteen San Juan,f918bafc-e235-4afb-9fc7-f67b0280247d,#N/A,NO OSC
Kraver's Canteen,#N/A,Kraver's Canteen Circuit Makati,d2005fd8-9081-4f38-894d-b138695bcaa1,#N/A,NO OSC
Kraver's Canteen,#N/A,Kraver's Canteen Fairview,6e25637e-75c5-4424-a36b-3744c7863335,#N/A,NO OSC
Kraver's Canteen,#N/A,Kraver's Canteen Maginhawa,b9e7244d-a973-498f-84ae-0c2f6e874447,#N/A,NO OSC
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM Mall of Asia,c84ae876-5476-4d97-8021-f0af822dbca0,Global Roast Food Corporation,"SM Mall of Asia, Seaside Boulevard, 123"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM North Edsa,a9d8d8df-64d9-4097-b48e-0a07818de9b6,Global Roast Food Corporation,"SM City North EDSA, Epifanio de los Santos Avenue, Bagong Pag-asa"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM Fairview,99695460-e2dc-43d6-88b1-a7c60b3844f9,Global Roast Food Corporation,"SM City Fairview, Regalado Highway, Novaliches"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City San Lazaro,472daea0-b84f-4597-b0a2-219dcaae79ef,Global Roast Food Corporation,"SM City San Lazaro, Lacson Avenue, Santa Cruz"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Food District,94661ed1-ef5e-44a6-938c-dead5e5e99a2,Global Roast Food Corporation,"Food District, 5th Avenue"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Glorietta 3,a945fd12-548a-4afc-ae95-a78259ba47a6,Global Roast Food Corporation,"Glorietta 3, Parkway Drive, Makati"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Ayala Manila Bay,e1c8e4f8-2125-4855-9abb-24dfe7496d1a,Global Roast Food Corporation,"Ayala Malls Manila Bay, Aseana Avenue, Tambo"
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City Grand Central,c86e82df-cc5f-489f-a48a-33bbe22a9e25,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Trinoma,3c1cb023-ec19-456b-ad26-da4d94ec6eea,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Gateway Mall 2,3eca7419-6a20-4356-ae86-9b14ba36ea82,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan Megamall,04415e5c-01a9-4b1b-a835-749b18a784a7,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan One Ayala,84dc0641-2d66-4cd0-b61e-2e9cc89cdbb1,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City Baguio,6db1b45a-6ee7-4bc1-ac26-bf0fd85bb3a8,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City Sto Tomas,60c2ff95-c460-4c07-800e-a944d8a593a7,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City Sorsogon,debc472b-c8ee-44f6-9e02-93e521812aff,Global Roast Food Corporation,
Hawker Chan,86669e0a-a38f-408a-b40b-de492f6ed550,Hawker Chan SM City Legazpi,75a8efb9-a85a-46c7-8c29-6b6be8e39dab,Global Roast Food Corporation,
Chatime,103,Chatime PITX,b76f105e-4f21-40dd-8bd7-014d92c446b9,TEABROS CORPORATION,NO OSC
Chatime,106,Chatime Belmont Hotel,be406a52-bef6-4321-87c2-3e8024e20209,TEABROS CORPORATION,NO OSC
Chatime,107,Chatime Pioneer,3b663ccd-be8f-4e7d-a089-eeda9e1748ef,TEABROS CORPORATION,NO OSC
Chatime,108,Chatime Frabelle,b0bde596-7f36-4100-bb02-c214133f6134,TEABROS CORPORATION,NO OSC
Chatime,109,Chatime Unimart,78ee4b69-3d62-4016-9e16-7085caeb4881,TEABROS CORPORATION,NO OSC
Chatime,110,Chatime Eton Centris,9c95f8b6-74c4-41fc-bdc1-d153889f2f5e,TEABROS CORPORATION,NO OSC
Chatime,111,Chatime Robinsons Place Manila,a83099da-eb63-4e3f-86bc-bdb8abd9fc0c,TEABROS CORPORATION,NO OSC
Chatime,112,Chatime Shell Pook Ligaya,6c2b4c5a-59a9-481e-8ba1-8de2b79f6af7,TEABROS CORPORATION,NO OSC
Chatime,249,Chatime SM North Edsa,de28fc7a-68b4-434b-81b7-3c4da5a6663d,TAIBREWS CORPORATION,NO OSC
Chatime,256,Chatime SM Megamall,59f98703-9ed5-45f1-8566-3dd6ab89bd6a,TAIBREWS CORPORATION,NO OSC
Chatime,267,Chatime SM Mall of Asia,ff5f4ac9-e3db-477f-942f-90aac10c921b,XIU LIU XIAN HEALTHY DESSERTS INC,NO OSC
Chatime,#N/A,Chatime SM City Cebu,0593298b-3002-47c6-9eeb-692e54b24718,#N/A,NO OSC
Chatime,#N/A,Chatime SM Seaside Cebu,9b2e9b67-dde8-4ae3-ae74-263ed4ba3723,#N/A,NO OSC
Chatime,#N/A,Chatime Ayala Cebu,fe59338e-3ff9-45f0-a4ff-5e696af1d142,#N/A,NO OSC
Chatime,#N/A,Chatime One World Mactan Cebu,fef1b79a-5183-4257-bc87-e0ff646f9c74,#N/A,NO OSC
Chatime,308,Chatime Landmark Food Center,a5bff864-64a6-45a9-8002-4c0db7626960,Teabros Corporation,NO OSC
Chatime,309,Chatime SM Marikina,57fa04b1-7723-4959-b251-10c7766eeb33,TEABROS CORPORATION,NO OSC
Chatime,321,Chatime LM Trinoma,99aaab8c-25f8-4d18-9879-caea2deac970,Teabros Corporation,NO OSC
Chatime,310,Chatime Paseo,39eb6063-a592-44f9-a25a-16f671aaeec7,Teabros Corporation,NO OSC
Chatime,311,Chatime SM City Sucat,9c86ee6f-7102-4661-b24e-a5b4db462f5e,Teabros Corporation,NO OSC
Chatime,322,Chatime Century City Mall,3c54b817-9ffa-46ac-b9c6-9666058021ed,Teabros Corporation,NO OSC
Chatime,328,Chatime LM Trinoma Complex,bf8a1e42-c5c2-4737-8366-934b34ac69b5,Teabros Corporation,NO OSC
Chatime,312,Chatime SM Cherry Congressional,dbaf6bd4-8a0e-4b09-863b-20a292d997e1,Teabros Corporation,NO OSC
Chatime,313,Chatime Landmark Filinvest,a7cbe7e9-09d1-4a27-a2ac-084a401fca43,Teabros Corporation,NO OSC
Chatime,314,Chatime Waltermart North Edsa,02ceffe5-3203-4df0-92b7-88ac5353fcb4,Teabros Corporation,NO OSC
Chatime,323,Chatime BGC Uptown,ba9631cf-8fb4-42e2-8820-609169d74c94,Teabros Corporation,NO OSC
Chatime,324,Chatime Waltermall MOA Bay Area,cd4a421c-70b6-4b8d-b4dd-c71a060cfe12,Teabros Corporation,NO OSC
Chatime,315,Chatime Waltermart Sucat,2c4289d9-02bc-4c4a-a447-a1b5a45c57b2,TEABROS CORPORATION,NO OSC
Chatime,325,Chatime Waltermart Bicutan,dc6a20c4-9332-4e9f-9682-7112a57c0085,Teabros Corporation,NO OSC
Chatime,326,Chatime SM BF,21e74c31-f249-4632-8a0f-985b510c1883,Teabros Corporation,NO OSC
Chatime,307,Chatime PSE Fort,2fdaa108-101f-4523-acf9-5a6dbaabd498,Teabros Corporation,NO OSC
Chatime,316,Chatime Venice Grand Canal Mall,e1b7cdd9-c343-4006-89f1-a5ce43754d09,TEABROS CORPORATION,NO OSC
Chatime,317,Chatime SM Las Pinas,fddc5758-b60f-475d-b83e-c653dc9299e6,Teabros Corporation,NO OSC
Chatime,318,Chatime Waltermart E ROD,5d2ca54f-d7fb-466d-bcbc-bafddf02cea6,TEABROS CORPORATION,NO OSC
Chatime,327,Chatime Sm City Grand Central,4b0f47b9-3a1b-44c2-82b6-2b0bd2d6f3eb,TEABROS CORPORATION,NO OSC
Chatime,#N/A,Chatime Shell CAA Citadella,00303215-36a4-43df-b801-20f31efc38ba,#N/A,NO OSC
Chatime,#N/A,Chatime Shell Acienda Silang,5ef8195e-c09b-491c-b0e7-6de73d6e5616,#N/A,NO OSC
Chatime,#N/A,Chatime Shell Alabang Calle Real,08fa3eab-a950-46f1-b6d1-aca2d4081bbc,#N/A,NO OSC
Chatime,#N/A,Chatime Shell NLT 1 Balagtas,3e293b23-6bb0-4979-ab9c-be68b91407dc,#N/A,NO OSC
Chatime,#N/A,Chatime Shell NLT 2 San Fernando,41759479-99b5-4786-af10-0cd7838a8bdf,#N/A,NO OSC
Chatime,#N/A,Chatime Shell SLT 2 Binan,82ff2d07-d453-4885-85d7-2d4b88801ea4,#N/A,NO OSC
Chatime,319,Chatime Petron SLEX,3c14b714-faf0-420c-af53-89942e7bb463,TEABROS CORPORATION,NO OSC
Chatime,320,Chatime Citibank Plaza,e0652167-41b6-4ba1-a7cd-df4228cdbfd8,Teabros Corporation,NO OSC
Gringo,143,Gringo North,0cefac74-abd9-44d3-a360-16c313739fd5,Mc Wilson Corporation,NO OSC
Gringo,144,Gringo Fort,d886ef2c-1992-4166-9dc4-1e8ea50e0c27,Mc Wilson Corporation,NO OSC
Gringo,145,Gringo Makati,788b9fce-3d5f-4f4c-9987-2ab73543d29e,Mc Wilson Corporation,NO OSC
Gringo,146,Gringo Megamall,eed40a17-0485-4ce0-844f-f8b2299b8925,Mc Wilson Corporation,NO OSC
Gringo,147,Gringo MAAX,dfdf374a-6f21-4072-a467-acfd8ad52968,Mc Wilson Corporation,NO OSC
Gringo,148,Gringo Sucat,18af0757-c1c9-4343-ac93-51f006c4700b,Mc Wilson Corporation,NO OSC
Gringo,149,Gringo Greenhills,57c7797a-cc98-4834-bb4e-224fa617c9d8,Mc Wilson Corporation,NO OSC
Gringo,150,Gringo Marilao,bc7f34a6-8ea3-4cef-859e-92e0871a2c7c,Mc Wilson Corporation,NO OSC
Gringo,151,Gringo Festival,84c41f00-81b9-4a33-b08b-928878254156,Mc Wilson Corporation,NO OSC
Gringo,152,Gringo Manila,50265b58-8219-4cc6-89ff-643a03371cbc,Mc Wilson Corporation,NO OSC
Gringo,153,Gringo Legazpi,0a516956-0ffb-46bc-822e-434988dd73c6,Mc Wilson Corporation,NO OSC
Gringo,154,Gringo Sta Rosa,74506ba1-5059-4d80-a093-d2c254862056,Mc Wilson Corporation,NO OSC
Gringo,155,Gringo Fairview,87cb890a-2519-484e-9f30-af0558f9b5b1,Mc Wilson Corporation,NO OSC
Gringo,156,Gringo Dasma,644e6bb9-210c-422f-ae2b-90814de74b89,Mc Wilson Corporation,NO OSC
Gringo,157,Gringo Baguio,e491f7ba-ac57-421e-9642-7c1d0e23d970,Mc Wilson Corporation,NO OSC
Gringo,#N/A,Gringo Ayala Malls Feliz,c536af7c-fab6-45fe-a9ce-63d08f2ace3b,Mc Wilson Corporation- Gringo Feliz,NO OSC
Tokyo Bubble Tea,158,TBT Banawe,3aaaca69-7b89-467d-86af-0997c5e271fe,Mc Wilson Corporation,NO OSC
Tokyo Bubble Tea,159,TBT Wilson Greenhills,b420740e-455e-4c64-a71b-c9c72b24b174,Mc Wilson Corporation,NO OSC
Tokyo Bubble Tea,160,TBT Megamall,dbdd6b8a-1b32-4f79-bf0f-a76c5b8402e2,Mc Wilson Corporation,NO OSC
Tokyo Bubble Tea,161,TBT Fort,73242d57-d24f-44ff-a32b-2aeffa35663f,Mc Wilson Corporation,NO OSC
Tokyo Bubble Tea,162,TBT CDO Centrio,e7636a3c-ee36-41e5-ad70-0ae540c70835,Mc Wilson Corporation,NO OSC
Tokyo Bubble Tea,163,TBT CDO SM,fc491993-f81b-45fc-9b41-5217966cb50c,Mc Wilson Corporation,NO OSC
Laon PC and Cafe,166,Laon PC and Cafe,ea816009-2b56-4f45-bef5-a897a07cbe36,DELIGHTFOOD INC.,"NO OSC Building D 7A Metrowalk Commercial Complex, Meralco Ave. Ugong Pasig City"
Lost & Found 37 Bar and Restaurant,#N/A,Lost & Found 37 - Malate Manila(deleted),80601244-bec0-42d5-a35e-f1cd32a64568,#N/A,NO OSC
Lost & Found 37 Bar and Restaurant,165,Lost & Found 37 - Malate Manila,5ab90c50-3b78-41a7-861e-ed920018510b,Delightfood Inc.,NO OSC
Nacho King,167,Nacho King Pasig,4a10c6f5-c45b-4545-9aca-047bb49eb2a1,Nacho King Corporation,NO OSC
Nacho King,#N/A,Nacho King Paranaque,3a2ca0ff-2229-4297-b7aa-1fe5eeea5bed,#N/A,NO OSC
